Class,Sample_ID,Year,Treatment,Season,Replicate,Count,Experiment
oligoflexia,2018-LW-Bloom-C,2018,LW,Bloom,C,0,Crop Cover
oligoflexia,2018-LW-Veraison-A,2018,LW,Veraison,A,0,Crop Cover
oligoflexia,2018-LW-Veraison-B,2018,LW,Veraison,B,0,Crop Cover
oligoflexia,2018-LW-Veraison-C,2018,LW,Veraison,C,0,Crop Cover
oligoflexia,2018-LW-Harvest-A,2018,LW,Harvest,A,0,Crop Cover
oligoflexia,2018-LW-Harvest-B,2018,LW,Harvest,B,0,Crop Cover
oligoflexia,2018-LW-Harvest-C,2018,LW,Harvest,C,0,Crop Cover
oligoflexia,2018-NCC-Bud-A,2018,NCC,Bud,A,0,Crop Cover
oligoflexia,2018-NCC-Bud-B,2018,NCC,Bud,B,0,Crop Cover
oligoflexia,2018-NCC-Bud-C,2018,NCC,Bud,C,0,Crop Cover
oligoflexia,2018-NCC-Bloom-A,2018,NCC,Bloom,A,0,Crop Cover
oligoflexia,2018-NCC-Bloom-B,2018,NCC,Bloom,B,0,Crop Cover
oligoflexia,2018-NCC-Bloom-C,2018,NCC,Bloom,C,0,Crop Cover
oligoflexia,2018-NCC-Veraison-A,2018,NCC,Veraison,A,0,Crop Cover
oligoflexia,2018-NCC-Veraison-B,2018,NCC,Veraison,B,0,Crop Cover
oligoflexia,2018-NCC-Veraison-C,2018,NCC,Veraison,C,0,Crop Cover
oligoflexia,2018-NCC-Harvest-A,2018,NCC,Harvest,A,0,Crop Cover
oligoflexia,2018-NCC-Harvest-B,2018,NCC,Harvest,B,0,Crop Cover
bacteroidia,2018-NH-Bloom-B,2018,NH,Bloom,B,19,Herbicide
bacteroidia,2018-NH-Harvest-C,2018,NH,Harvest,C,13,Herbicide
bacteroidia,2018-SF-Bloom-B,2018,SF,Bloom,B,20,Fertilizer
bacteroidia,2018-SF-Harvest-C,2018,SF,Harvest,C,18,Fertilizer
bacteroidia,2018-OF-Bloom-A,2018,OF,Bloom,A,28,Fertilizer
bacteroidia,2016-H-Bud-A,2016,H,Bud,A,2,Herbicide
bacteroidia,2016-H-Bud-B,2016,H,Bud,B,2,Herbicide
bacteroidia,2016-H-Bud-C,2016,H,Bud,C,3,Herbicide
bacteroidia,2016-H-Bloom-A,2016,H,Bloom,A,0,Herbicide
bacteroidia,2016-H-Bloom-B,2016,H,Bloom,B,0,Herbicide
bacteroidia,2016-H-Bloom-C,2016,H,Bloom,C,4,Herbicide
bacteroidia,2016-H-Veraison-A,2016,H,Veraison,A,0,Herbicide
bacteroidia,2016-H-Veraison-B,2016,H,Veraison,B,3,Herbicide
bacteroidia,2016-H-Veraison-C,2016,H,Veraison,C,3,Herbicide
bacteroidia,2016-H-Harvest-A,2016,H,Harvest,A,1,Herbicide
bacteroidia,2016-H-Harvest-B,2016,H,Harvest,B,5,Herbicide
bacteroidia,2016-H-Harvest-C,2016,H,Harvest,C,6,Herbicide
bacteroidia,2016-HW-Bud-A,2016,HW,Bud,A,4,Crop Cover
bacteroidia,2016-HW-Bud-B,2016,HW,Bud,B,0,Crop Cover
bacteroidia,2016-HW-Bud-C,2016,HW,Bud,C,2,Crop Cover
bacteroidia,2016-HW-Bloom-A,2016,HW,Bloom,A,2,Crop Cover
bacteroidia,2016-HW-Bloom-B,2016,HW,Bloom,B,0,Crop Cover
bacteroidia,2016-HW-Bloom-C,2016,HW,Bloom,C,4,Crop Cover
bacteroidia,2016-HW-Veraison-A,2016,HW,Veraison,A,1,Crop Cover
bacteroidia,2016-HW-Veraison-B,2016,HW,Veraison,B,2,Crop Cover
bacteroidia,2016-HW-Veraison-C,2016,HW,Veraison,C,2,Crop Cover
bacteroidia,2016-HW-Harvest-A,2016,HW,Harvest,A,4,Crop Cover
bacteroidia,2016-HW-Harvest-B,2016,HW,Harvest,B,2,Crop Cover
bacteroidia,2016-HW-Harvest-C,2016,HW,Harvest,C,1,Crop Cover
bacteroidia,2016-LW-Bud-A,2016,LW,Bud,A,2,Crop Cover
bacteroidia,2016-LW-Bud-B,2016,LW,Bud,B,2,Crop Cover
bacteroidia,2016-LW-Bud-C,2016,LW,Bud,C,0,Crop Cover
bacteroidia,2016-LW-Bloom-A,2016,LW,Bloom,A,0,Crop Cover
bacteroidia,2016-LW-Bloom-B,2016,LW,Bloom,B,4,Crop Cover
bacteroidia,2016-LW-Bloom-C,2016,LW,Bloom,C,1,Crop Cover
bacteroidia,2016-LW-Veraison-A,2016,LW,Veraison,A,3,Crop Cover
bacteroidia,2016-LW-Veraison-B,2016,LW,Veraison,B,3,Crop Cover
bacteroidia,2016-LW-Veraison-C,2016,LW,Veraison,C,2,Crop Cover
bacteroidia,2016-LW-Harvest-A,2016,LW,Harvest,A,2,Crop Cover
bacteroidia,2016-LW-Harvest-B,2016,LW,Harvest,B,1,Crop Cover
bacteroidia,2016-LW-Harvest-C,2016,LW,Harvest,C,3,Crop Cover
bacteroidia,2016-NCC-Bud-A,2016,NCC,Bud,A,0,Crop Cover
bacteroidia,2016-NCC-Bud-B,2016,NCC,Bud,B,1,Crop Cover
bacteroidia,2016-NCC-Bud-C,2016,NCC,Bud,C,1,Crop Cover
bacteroidia,2016-NCC-Bloom-A,2016,NCC,Bloom,A,0,Crop Cover
bacteroidia,2016-NCC-Bloom-B,2016,NCC,Bloom,B,2,Crop Cover
bacteroidia,2016-NCC-Bloom-C,2016,NCC,Bloom,C,4,Crop Cover
bacteroidia,2016-NCC-Veraison-A,2016,NCC,Veraison,A,1,Crop Cover
bacteroidia,2016-NCC-Veraison-B,2016,NCC,Veraison,B,1,Crop Cover
bacteroidia,2016-NCC-Veraison-C,2016,NCC,Veraison,C,1,Crop Cover
bacteroidia,2016-NCC-Harvest-A,2016,NCC,Harvest,A,1,Crop Cover
bacteroidia,2016-NCC-Harvest-B,2016,NCC,Harvest,B,3,Crop Cover
bacteroidia,2016-NCC-Harvest-C,2016,NCC,Harvest,C,1,Crop Cover
bacteroidia,2016-NF-Bud-A,2016,NF,Bud,A,3,Fertilizer
bacteroidia,2016-NF-Bud-B,2016,NF,Bud,B,0,Fertilizer
bacteroidia,2016-NF-Bud-C,2016,NF,Bud,C,2,Fertilizer
bacteroidia,2016-NF-Bloom-A,2016,NF,Bloom,A,0,Fertilizer
bacteroidia,2016-NF-Bloom-B,2016,NF,Bloom,B,4,Fertilizer
bacteroidia,2016-NF-Bloom-C,2016,NF,Bloom,C,0,Fertilizer
bacteroidia,2016-NF-Veraison-A,2016,NF,Veraison,A,5,Fertilizer
bacteroidia,2016-NF-Veraison-B,2016,NF,Veraison,B,4,Fertilizer
bacteroidia,2016-NF-Veraison-C,2016,NF,Veraison,C,5,Fertilizer
bacteroidia,2016-NF-Harvest-A,2016,NF,Harvest,A,4,Fertilizer
bacteroidia,2016-NF-Harvest-B,2016,NF,Harvest,B,1,Fertilizer
bacteroidia,2016-NF-Harvest-C,2016,NF,Harvest,C,2,Fertilizer
bacteroidia,2016-NH-Bud-A,2016,NH,Bud,A,3,Herbicide
bacteroidia,2016-NH-Bud-B,2016,NH,Bud,B,3,Herbicide
bacteroidia,2016-NH-Bud-C,2016,NH,Bud,C,3,Herbicide
bacteroidia,2016-NH-Bloom-A,2016,NH,Bloom,A,0,Herbicide
bacteroidia,2016-NH-Bloom-B,2016,NH,Bloom,B,2,Herbicide
bacteroidia,2016-NH-Bloom-C,2016,NH,Bloom,C,3,Herbicide
bacteroidia,2016-NH-Veraison-A,2016,NH,Veraison,A,2,Herbicide
bacteroidia,2016-NH-Veraison-B,2016,NH,Veraison,B,4,Herbicide
bacteroidia,2016-NH-Veraison-C,2016,NH,Veraison,C,2,Herbicide
bacteroidia,2016-NH-Harvest-A,2016,NH,Harvest,A,3,Herbicide
bacteroidia,2016-NH-Harvest-B,2016,NH,Harvest,B,3,Herbicide
bacteroidia,2016-NH-Harvest-C,2016,NH,Harvest,C,2,Herbicide
bacteroidia,2016-OF-Bud-A,2016,OF,Bud,A,3,Fertilizer
bacteroidia,2016-OF-Bud-B,2016,OF,Bud,B,2,Fertilizer
bacteroidia,2016-OF-Bud-C,2016,OF,Bud,C,3,Fertilizer
bacteroidia,2016-OF-Bloom-A,2016,OF,Bloom,A,1,Fertilizer
bacteroidia,2016-OF-Bloom-B,2016,OF,Bloom,B,3,Fertilizer
bacteroidia,2016-OF-Bloom-C,2016,OF,Bloom,C,2,Fertilizer
bacteroidia,2016-OF-Veraison-A,2016,OF,Veraison,A,2,Fertilizer
bacteroidia,2016-OF-Veraison-B,2016,OF,Veraison,B,1,Fertilizer
bacteroidia,2016-OF-Veraison-C,2016,OF,Veraison,C,3,Fertilizer
bacteroidia,2016-OF-Harvest-A,2016,OF,Harvest,A,0,Fertilizer
bacteroidia,2016-OF-Harvest-B,2016,OF,Harvest,B,4,Fertilizer
bacteroidia,2016-OF-Harvest-C,2016,OF,Harvest,C,4,Fertilizer
bacteroidia,2016-SF-Bud-A,2016,SF,Bud,A,0,Fertilizer
bacteroidia,2016-SF-Bud-B,2016,SF,Bud,B,0,Fertilizer
bacteroidia,2016-SF-Bud-C,2016,SF,Bud,C,2,Fertilizer
bacteroidia,2016-SF-Bloom-A,2016,SF,Bloom,A,0,Fertilizer
bacteroidia,2016-SF-Bloom-B,2016,SF,Bloom,B,0,Fertilizer
bacteroidia,2016-SF-Bloom-C,2016,SF,Bloom,C,2,Fertilizer
bacteroidia,2016-SF-Veraison-A,2016,SF,Veraison,A,3,Fertilizer
bacteroidia,2016-SF-Veraison-B,2016,SF,Veraison,B,4,Fertilizer
bacteroidia,2016-SF-Veraison-C,2016,SF,Veraison,C,3,Fertilizer
bacteroidia,2016-SF-Harvest-A,2016,SF,Harvest,A,2,Fertilizer
bacteroidia,2016-SF-Harvest-B,2016,SF,Harvest,B,1,Fertilizer
bacteroidia,2016-SF-Harvest-C,2016,SF,Harvest,C,1,Fertilizer
bacteroidia,2017-HW-Bud-A,2017,HW,Bud,A,13,Crop Cover
bacteroidia,2017-HW-Bud-B,2017,HW,Bud,B,11,Crop Cover
bacteroidia,2017-HW-Bud-C,2017,HW,Bud,C,4,Crop Cover
bacteroidia,2017-LW-Bud-A,2017,LW,Bud,A,5,Crop Cover
bacteroidia,2017-LW-Bud-B,2017,LW,Bud,B,4,Crop Cover
bacteroidia,2017-LW-Bud-C,2017,LW,Bud,C,5,Crop Cover
bacteroidia,2017-NCC-Bud-A,2017,NCC,Bud,A,2,Crop Cover
bacteroidia,2017-NCC-Bud-B,2017,NCC,Bud,B,13,Crop Cover
bacteroidia,2017-NCC-Bud-C,2017,NCC,Bud,C,7,Crop Cover
bacteroidia,2017-OF-Bud-A,2017,OF,Bud,A,3,Fertilizer
bacteroidia,2017-OF-Bud-B,2017,OF,Bud,B,3,Fertilizer
bacteroidia,2017-SF-Bud-A,2017,SF,Bud,A,3,Fertilizer
bacteroidia,2017-SF-Bud-B,2017,SF,Bud,B,3,Fertilizer
bacteroidia,2017-SF-Bud-C,2017,SF,Bud,C,7,Fertilizer
bacteroidia,2017-NF-Bud-A,2017,NF,Bud,A,1,Fertilizer
bacteroidia,2017-NF-Bud-B,2017,NF,Bud,B,2,Fertilizer
bacteroidia,2017-NF-Bud-C,2017,NF,Bud,C,4,Fertilizer
bacteroidia,2017-H-Bud-A,2017,H,Bud,A,3,Herbicide
bacteroidia,2017-H-Bud-B,2017,H,Bud,B,8,Herbicide
bacteroidia,2017-H-Bud-C,2017,H,Bud,C,4,Herbicide
bacteroidia,2017-NH-Bud-A,2017,NH,Bud,A,8,Herbicide
bacteroidia,2017-NH-Bud-B,2017,NH,Bud,B,6,Herbicide
bacteroidia,2017-NH-Bud-C,2017,NH,Bud,C,5,Herbicide
bacteroidia,2017-HW-Bloom-A,2017,HW,Bloom,A,4,Crop Cover
bacteroidia,2017-HW-Bloom-B,2017,HW,Bloom,B,3,Crop Cover
bacteroidia,2017-HW-Bloom-C,2017,HW,Bloom,C,1,Crop Cover
bacteroidia,2017-LW-Bloom-A,2017,LW,Bloom,A,4,Crop Cover
bacteroidia,2017-LW-Bloom-B,2017,LW,Bloom,B,7,Crop Cover
bacteroidia,2017-LW-Bloom-C,2017,LW,Bloom,C,1,Crop Cover
bacteroidia,2017-NCC-Bloom-A,2017,NCC,Bloom,A,5,Crop Cover
bacteroidia,2017-NCC-Bloom-B,2017,NCC,Bloom,B,8,Crop Cover
bacteroidia,2017-NCC-Bloom-C,2017,NCC,Bloom,C,3,Crop Cover
bacteroidia,2017-OF-Bloom-A,2017,OF,Bloom,A,3,Fertilizer
bacteroidia,2017-OF-Bloom-B,2017,OF,Bloom,B,2,Fertilizer
bacteroidia,2017-OF-Bloom-C,2017,OF,Bloom,C,2,Fertilizer
bacteroidia,2017-SF-Bloom-A,2017,SF,Bloom,A,0,Fertilizer
bacteroidia,2017-SF-Bloom-B,2017,SF,Bloom,B,5,Fertilizer
bacteroidia,2017-SF-Bloom-C,2017,SF,Bloom,C,2,Fertilizer
bacteroidia,2017-NF-Bloom-A,2017,NF,Bloom,A,2,Fertilizer
bacteroidia,2017-NF-Bloom-B,2017,NF,Bloom,B,7,Fertilizer
bacteroidia,2017-NF-Bloom-C,2017,NF,Bloom,C,3,Fertilizer
bacteroidia,2017-H-Bloom-A,2017,H,Bloom,A,2,Herbicide
bacteroidia,2017-H-Bloom-B,2017,H,Bloom,B,1,Herbicide
bacteroidia,2017-H-Bloom-C,2017,H,Bloom,C,6,Herbicide
bacteroidia,2017-NH-Bloom-A,2017,NH,Bloom,A,0,Herbicide
bacteroidia,2017-NH-Bloom-B,2017,NH,Bloom,B,2,Herbicide
bacteroidia,2017-NH-Bloom-C,2017,NH,Bloom,C,5,Herbicide
bacteroidia,2017-HW-Veraison-A,2017,HW,Veraison,A,1,Crop Cover
bacteroidia,2017-HW-Veraison-B,2017,HW,Veraison,B,4,Crop Cover
bacteroidia,2017-HW-Veraison-C,2017,HW,Veraison,C,2,Crop Cover
bacteroidia,2017-LW-Veraison-A,2017,LW,Veraison,A,8,Crop Cover
bacteroidia,2017-LW-Veraison-B,2017,LW,Veraison,B,2,Crop Cover
bacteroidia,2017-LW-Veraison-C,2017,LW,Veraison,C,2,Crop Cover
bacteroidia,2017-NCC-Veraison-A,2017,NCC,Veraison,A,1,Crop Cover
bacteroidia,2017-NCC-Veraison-B,2017,NCC,Veraison,B,4,Crop Cover
bacteroidia,2017-NCC-Veraison-C,2017,NCC,Veraison,C,2,Crop Cover
bacteroidia,2017-OF-Veraison-A,2017,OF,Veraison,A,4,Fertilizer
bacteroidia,2017-OF-Veraison-B,2017,OF,Veraison,B,1,Fertilizer
bacteroidia,2017-OF-Veraison-C,2017,OF,Veraison,C,4,Fertilizer
bacteroidia,2017-SF-Veraison-A,2017,SF,Veraison,A,1,Fertilizer
bacteroidia,2017-SF-Veraison-B,2017,SF,Veraison,B,2,Fertilizer
bacteroidia,2017-SF-Veraison-C,2017,SF,Veraison,C,7,Fertilizer
bacteroidia,2017-NF-Veraison-A,2017,NF,Veraison,A,4,Fertilizer
bacteroidia,2017-NF-Veraison-B,2017,NF,Veraison,B,5,Fertilizer
bacteroidia,2017-NF-Veraison-C,2017,NF,Veraison,C,4,Fertilizer
bacteroidia,2017-H-Veraison-A,2017,H,Veraison,A,3,Herbicide
bacteroidia,2017-H-Veraison-B,2017,H,Veraison,B,2,Herbicide
bacteroidia,2017-H-Veraison-C,2017,H,Veraison,C,3,Herbicide
bacteroidia,2017-NH-Veraison-A,2017,NH,Veraison,A,2,Herbicide
bacteroidia,2017-NH-Veraison-B,2017,NH,Veraison,B,1,Herbicide
bacteroidia,2017-NH-Veraison-C,2017,NH,Veraison,C,1,Herbicide
bacteroidia,2017-HW-Harvest-A,2017,HW,Harvest,A,3,Crop Cover
bacteroidia,2017-HW-Harvest-B,2017,HW,Harvest,B,1,Crop Cover
bacteroidia,2017-HW-Harvest-C,2017,HW,Harvest,C,2,Crop Cover
bacteroidia,2017-LW-Harvest-A,2017,LW,Harvest,A,4,Crop Cover
bacteroidia,2017-LW-Harvest-B,2017,LW,Harvest,B,2,Crop Cover
bacteroidia,2017-LW-Harvest-C,2017,LW,Harvest,C,4,Crop Cover
bacteroidia,2017-NCC-Harvest-A,2017,NCC,Harvest,A,3,Crop Cover
bacteroidia,2017-NCC-Harvest-B,2017,NCC,Harvest,B,6,Crop Cover
bacteroidia,2017-NCC-Harvest-C,2017,NCC,Harvest,C,8,Crop Cover
bacteroidia,2017-OF-Harvest-A,2017,OF,Harvest,A,5,Fertilizer
bacteroidia,2017-OF-Harvest-B,2017,OF,Harvest,B,3,Fertilizer
bacteroidia,2017-OF-Harvest-C,2017,OF,Harvest,C,4,Fertilizer
bacteroidia,2017-SF-Harvest-A,2017,SF,Harvest,A,7,Fertilizer
bacteroidia,2017-SF-Harvest-B,2017,SF,Harvest,B,5,Fertilizer
bacteroidia,2017-SF-Harvest-C,2017,SF,Harvest,C,2,Fertilizer
bacteroidia,2017-NF-Harvest-A,2017,NF,Harvest,A,3,Fertilizer
bacteroidia,2017-NF-Harvest-B,2017,NF,Harvest,B,2,Fertilizer
bacteroidia,2017-NF-Harvest-C,2017,NF,Harvest,C,6,Fertilizer
bacteroidia,2017-H-Harvest-A,2017,H,Harvest,A,4,Herbicide
bacteroidia,2017-H-Harvest-B,2017,H,Harvest,B,3,Herbicide
bacteroidia,2017-H-Harvest-C,2017,H,Harvest,C,0,Herbicide
bacteroidia,2017-NH-Harvest-A,2017,NH,Harvest,A,4,Herbicide
bacteroidia,2017-NH-Harvest-B,2017,NH,Harvest,B,7,Herbicide
bacteroidia,2017-NH-Harvest-C,2017,NH,Harvest,C,1,Herbicide
bacteroidia,2018-H-Bud-A,2018,H,Bud,A,27,Herbicide
bacteroidia,2018-H-Bud-B,2018,H,Bud,B,29,Herbicide
bacteroidia,2018-H-Bud-C,2018,H,Bud,C,30,Herbicide
bacteroidia,2018-H-Bloom-A,2018,H,Bloom,A,28,Herbicide
bacteroidia,2018-H-Bloom-B,2018,H,Bloom,B,38,Herbicide
bacteroidia,2018-H-Bloom-C,2018,H,Bloom,C,25,Herbicide
bacteroidia,2018-H-Veraison-A,2018,H,Veraison,A,11,Herbicide
bacteroidia,2018-H-Veraison-B,2018,H,Veraison,B,7,Herbicide
bacteroidia,2018-H-Veraison-C,2018,H,Veraison,C,8,Herbicide
bacteroidia,2018-H-Harvest-A,2018,H,Harvest,A,20,Herbicide
bacteroidia,2018-H-Harvest-B,2018,H,Harvest,B,12,Herbicide
bacteroidia,2018-H-Harvest-C,2018,H,Harvest,C,8,Herbicide
bacteroidia,2018-NH-Bud-A,2018,NH,Bud,A,20,Herbicide
bacteroidia,2018-NH-Bud-B,2018,NH,Bud,B,32,Herbicide
bacteroidia,2018-NH-Bud-C,2018,NH,Bud,C,34,Herbicide
bacteroidia,2018-NH-Bloom-A,2018,NH,Bloom,A,14,Herbicide
bacteroidia,2018-NH-Bloom-C,2018,NH,Bloom,C,21,Herbicide
bacteroidia,2018-NH-Veraison-A,2018,NH,Veraison,A,0,Herbicide
bacteroidia,2018-NH-Veraison-B,2018,NH,Veraison,B,6,Herbicide
bacteroidia,2018-NH-Veraison-C,2018,NH,Veraison,C,12,Herbicide
bacteroidia,2018-NH-Harvest-A,2018,NH,Harvest,A,0,Herbicide
bacteroidia,2018-NH-Harvest-B,2018,NH,Harvest,B,14,Herbicide
bacteroidia,2018-SF-Bud-A,2018,SF,Bud,A,26,Fertilizer
bacteroidia,2018-SF-Bud-B,2018,SF,Bud,B,51,Fertilizer
bacteroidia,2018-SF-Bud-C,2018,SF,Bud,C,22,Fertilizer
bacteroidia,2018-SF-Bloom-A,2018,SF,Bloom,A,15,Fertilizer
bacteroidia,2018-SF-Bloom-C,2018,SF,Bloom,C,27,Fertilizer
bacteroidia,2018-SF-Veraison-A,2018,SF,Veraison,A,10,Fertilizer
bacteroidia,2018-SF-Veraison-B,2018,SF,Veraison,B,10,Fertilizer
bacteroidia,2018-SF-Veraison-C,2018,SF,Veraison,C,8,Fertilizer
bacteroidia,2018-SF-Harvest-A,2018,SF,Harvest,A,9,Fertilizer
bacteroidia,2018-SF-Harvest-B,2018,SF,Harvest,B,2,Fertilizer
bacteroidia,2018-OF-Bud-A,2018,OF,Bud,A,25,Fertilizer
bacteroidia,2018-OF-Bud-B,2018,OF,Bud,B,9,Fertilizer
bacteroidia,2018-OF-Bud-C,2018,OF,Bud,C,35,Fertilizer
bacteroidia,2018-OF-Bloom-B,2018,OF,Bloom,B,23,Fertilizer
bacteroidia,2018-OF-Bloom-C,2018,OF,Bloom,C,15,Fertilizer
bacteroidia,2018-OF-Veraison-A,2018,OF,Veraison,A,16,Fertilizer
bacteroidia,2018-OF-Veraison-B,2018,OF,Veraison,B,6,Fertilizer
bacteroidia,2018-OF-Veraison-C,2018,OF,Veraison,C,14,Fertilizer
bacteroidia,2018-OF-Harvest-A,2018,OF,Harvest,A,8,Fertilizer
bacteroidia,2018-OF-Harvest-B,2018,OF,Harvest,B,5,Fertilizer
bacteroidia,2018-OF-Harvest-C,2018,OF,Harvest,C,1,Fertilizer
bacteroidia,2018-NF-Bud-A,2018,NF,Bud,A,10,Fertilizer
bacteroidia,2018-NF-Bud-B,2018,NF,Bud,B,24,Fertilizer
bacteroidia,2018-NF-Bud-C,2018,NF,Bud,C,24,Fertilizer
bacteroidia,2018-NF-Bloom-A,2018,NF,Bloom,A,25,Fertilizer
bacteroidia,2018-NF-Bloom-B,2018,NF,Bloom,B,32,Fertilizer
bacteroidia,2018-NF-Bloom-C,2018,NF,Bloom,C,22,Fertilizer
bacteroidia,2018-NF-Veraison-A,2018,NF,Veraison,A,41,Fertilizer
bacteroidia,2018-NF-Veraison-B,2018,NF,Veraison,B,4,Fertilizer
bacteroidia,2018-NF-Veraison-C,2018,NF,Veraison,C,1,Fertilizer
bacteroidia,2018-NF-Harvest-A,2018,NF,Harvest,A,11,Fertilizer
bacteroidia,2018-NF-Harvest-B,2018,NF,Harvest,B,7,Fertilizer
bacteroidia,2018-NF-Harvest-C,2018,NF,Harvest,C,1,Fertilizer
bacteroidia,2018-HW-Bud-A,2018,HW,Bud,A,21,Crop Cover
bacteroidia,2018-HW-Bud-B,2018,HW,Bud,B,11,Crop Cover
bacteroidia,2018-HW-Bud-C,2018,HW,Bud,C,38,Crop Cover
bacteroidia,2018-HW-Bloom-A,2018,HW,Bloom,A,11,Crop Cover
bacteroidia,2018-HW-Bloom-B,2018,HW,Bloom,B,15,Crop Cover
bacteroidia,2018-HW-Bloom-C,2018,HW,Bloom,C,23,Crop Cover
bacteroidia,2018-HW-Veraison-A,2018,HW,Veraison,A,0,Crop Cover
bacteroidia,2018-HW-Veraison-B,2018,HW,Veraison,B,11,Crop Cover
bacteroidia,2018-HW-Veraison-C,2018,HW,Veraison,C,5,Crop Cover
bacteroidia,2018-HW-Harvest-A,2018,HW,Harvest,A,18,Crop Cover
bacteroidia,2018-HW-Harvest-B,2018,HW,Harvest,B,4,Crop Cover
bacteroidia,2018-HW-Harvest-C,2018,HW,Harvest,C,2,Crop Cover
bacteroidia,2018-LW-Bud-A,2018,LW,Bud,A,16,Crop Cover
bacteroidia,2018-LW-Bud-B,2018,LW,Bud,B,0,Crop Cover
bacteroidia,2018-LW-Bud-C,2018,LW,Bud,C,19,Crop Cover
bacteroidia,2018-LW-Bloom-A,2018,LW,Bloom,A,28,Crop Cover
bacteroidia,2018-LW-Bloom-B,2018,LW,Bloom,B,11,Crop Cover
bacteroidia,2018-LW-Bloom-C,2018,LW,Bloom,C,22,Crop Cover
bacteroidia,2018-LW-Veraison-A,2018,LW,Veraison,A,1,Crop Cover
bacteroidia,2018-LW-Veraison-B,2018,LW,Veraison,B,8,Crop Cover
bacteroidia,2018-LW-Veraison-C,2018,LW,Veraison,C,13,Crop Cover
bacteroidia,2018-LW-Harvest-A,2018,LW,Harvest,A,8,Crop Cover
bacteroidia,2018-LW-Harvest-B,2018,LW,Harvest,B,7,Crop Cover
bacteroidia,2018-LW-Harvest-C,2018,LW,Harvest,C,10,Crop Cover
bacteroidia,2018-NCC-Bud-A,2018,NCC,Bud,A,27,Crop Cover
bacteroidia,2018-NCC-Bud-B,2018,NCC,Bud,B,16,Crop Cover
bacteroidia,2018-NCC-Bud-C,2018,NCC,Bud,C,23,Crop Cover
bacteroidia,2018-NCC-Bloom-A,2018,NCC,Bloom,A,11,Crop Cover
bacteroidia,2018-NCC-Bloom-B,2018,NCC,Bloom,B,10,Crop Cover
bacteroidia,2018-NCC-Bloom-C,2018,NCC,Bloom,C,16,Crop Cover
bacteroidia,2018-NCC-Veraison-A,2018,NCC,Veraison,A,8,Crop Cover
bacteroidia,2018-NCC-Veraison-B,2018,NCC,Veraison,B,1,Crop Cover
bacteroidia,2018-NCC-Veraison-C,2018,NCC,Veraison,C,4,Crop Cover
bacteroidia,2018-NCC-Harvest-A,2018,NCC,Harvest,A,15,Crop Cover
bacteroidia,2018-NCC-Harvest-B,2018,NCC,Harvest,B,4,Crop Cover
thermotogae,2018-NH-Bloom-B,2018,NH,Bloom,B,2,Herbicide
thermotogae,2018-NH-Harvest-C,2018,NH,Harvest,C,2,Herbicide
thermotogae,2018-SF-Bloom-B,2018,SF,Bloom,B,3,Fertilizer
thermotogae,2018-SF-Harvest-C,2018,SF,Harvest,C,2,Fertilizer
thermotogae,2018-OF-Bloom-A,2018,OF,Bloom,A,2,Fertilizer
thermotogae,2016-H-Bud-A,2016,H,Bud,A,0,Herbicide
thermotogae,2016-H-Bud-B,2016,H,Bud,B,0,Herbicide
thermotogae,2016-H-Bud-C,2016,H,Bud,C,0,Herbicide
thermotogae,2016-H-Bloom-A,2016,H,Bloom,A,0,Herbicide
thermotogae,2016-H-Bloom-B,2016,H,Bloom,B,0,Herbicide
thermotogae,2016-H-Bloom-C,2016,H,Bloom,C,2,Herbicide
thermotogae,2016-H-Veraison-A,2016,H,Veraison,A,0,Herbicide
thermotogae,2016-H-Veraison-B,2016,H,Veraison,B,0,Herbicide
thermotogae,2016-H-Veraison-C,2016,H,Veraison,C,0,Herbicide
thermotogae,2016-H-Harvest-A,2016,H,Harvest,A,0,Herbicide
thermotogae,2016-H-Harvest-B,2016,H,Harvest,B,0,Herbicide
thermotogae,2016-H-Harvest-C,2016,H,Harvest,C,0,Herbicide
thermotogae,2016-HW-Bud-A,2016,HW,Bud,A,0,Crop Cover
thermotogae,2016-HW-Bud-B,2016,HW,Bud,B,0,Crop Cover
thermotogae,2016-HW-Bud-C,2016,HW,Bud,C,0,Crop Cover
thermotogae,2016-HW-Bloom-A,2016,HW,Bloom,A,0,Crop Cover
thermotogae,2016-HW-Bloom-B,2016,HW,Bloom,B,0,Crop Cover
thermotogae,2016-HW-Bloom-C,2016,HW,Bloom,C,1,Crop Cover
thermotogae,2016-HW-Veraison-A,2016,HW,Veraison,A,1,Crop Cover
thermotogae,2016-HW-Veraison-B,2016,HW,Veraison,B,0,Crop Cover
thermotogae,2016-HW-Veraison-C,2016,HW,Veraison,C,1,Crop Cover
thermotogae,2016-HW-Harvest-A,2016,HW,Harvest,A,0,Crop Cover
thermotogae,2016-HW-Harvest-B,2016,HW,Harvest,B,0,Crop Cover
thermotogae,2016-HW-Harvest-C,2016,HW,Harvest,C,1,Crop Cover
thermotogae,2016-LW-Bud-A,2016,LW,Bud,A,0,Crop Cover
thermotogae,2016-LW-Bud-B,2016,LW,Bud,B,0,Crop Cover
thermotogae,2016-LW-Bud-C,2016,LW,Bud,C,0,Crop Cover
thermotogae,2016-LW-Bloom-A,2016,LW,Bloom,A,0,Crop Cover
thermotogae,2016-LW-Bloom-B,2016,LW,Bloom,B,0,Crop Cover
thermotogae,2016-LW-Bloom-C,2016,LW,Bloom,C,0,Crop Cover
